sample_id,gene,product,drug_class,organism_group,location,isolation_source,isolation_type,bio_sample,collection_year,drug_class_group
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846515.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Unclassified
GCA_042846515.1,sul1_5,sul1,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Other
GCA_042846515.1,aadA2_1,aadA2,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Other
GCA_042846515.1,dfrA12_8,dfrA12,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Other
GCA_042846515.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Other
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846515.1,blaCTX-M-14_1,blaCTX-M-14,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050063,2020,Beta-lactams
GCA_042846555.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Unclassified
GCA_042846555.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Fluoroquinolones
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Beta-lactams
GCA_042846555.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Other
GCA_042846555.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Other
GCA_042846555.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Other
GCA_042846555.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Tetracyclines
GCA_042846555.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Tetracyclines
GCA_042846555.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050070,2020,Other
GCA_042849595.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Unclassified
GCA_042849595.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Fluoroquinolones
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849595.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050075,2020,Beta-lactams
GCA_042849635.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Unclassified
GCA_042849635.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Tetracyclines
GCA_042849635.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Tetracyclines
GCA_042849635.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Other
GCA_042849635.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Other
GCA_042849635.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Other
GCA_042849635.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Fluoroquinolones
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Beta-lactams
GCA_042849635.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050067,2020,Other
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Beta-lactams
GCA_042849805.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Unclassified
GCA_042849805.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,dfrA1_8,dfrA1,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,tet(M)_5,tet(M),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Tetracyclines
GCA_042849805.1,tet(M)_5,tet(M),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Tetracyclines
GCA_042849805.1,tet(M)_5,tet(M),Minocycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,qnrS4_1,qnrS4,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Fluoroquinolones
GCA_042849805.1,mph(A)_2,mph(A),Erythromycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,mph(A)_2,mph(A),Azithromycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,mph(A)_2,mph(A),Spiramycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,mph(A)_2,mph(A),Telithromycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,sul3_2,sul3,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,aadA2_1,aadA2,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Other
GCA_042849805.1,cmlA1_1,cmlA1,Chloramphenicol,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Phenicols
GCA_042849805.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Tetracyclines
GCA_042849805.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Tetracyclines
GCA_042849805.1,qnrB19_1,qnrB19,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Fluoroquinolones
GCA_042849805.1,catA2_1,catA2,Chloramphenicol,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Phenicols
GCA_042849805.1,aph(3')-Ia_7,aph(3')-Ia,Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Unclassified
GCA_042849805.1,aph(3')-Ia_1,aph(3')-Ia,Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050113,2020,Unclassified
GCA_042849825.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Fluoroquinolones
GCA_042849825.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Tetracyclines
GCA_042849825.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Tetracyclines
GCA_042849825.1,fosA7_1,fosA7,Fosfomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Other
GCA_042849825.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Unclassified
GCA_042849825.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Other
GCA_042849825.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Other
GCA_042849825.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Other
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849825.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050068,2020,Beta-lactams
GCA_042849865.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Unclassified
GCA_042849865.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Fluoroquinolones
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Beta-lactams
GCA_042849865.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849865.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849865.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849865.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849865.1,aadA5_1,aadA5,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849865.1,dfrA17_1,dfrA17,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849865.1,sul2_6,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050064,2020,Other
GCA_042849905.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Unclassified
GCA_042849905.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Fluoroquinolones
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Beta-lactams
GCA_042849905.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Other
GCA_042849905.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Other
GCA_042849905.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Other
GCA_042849905.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Tetracyclines
GCA_042849905.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050066,2020,Tetracyclines
GCA_042850525.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Unclassified
GCA_042850525.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Fluoroquinolones
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Beta-lactams
GCA_042850525.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Tetracyclines
GCA_042850525.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Tetracyclines
GCA_042850525.1,fosA7_1,fosA7,Fosfomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050060,2020,Other
